id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
510002519,20140715T000000,2,1.5,1140,1058,3,N,0,3,7,1140,0,2005,0,98103,47.6608,-122.333,1170,1116
1387300070,20140825T000000,3,1.5,1330,10640,1,N,0,3,7,1330,0,1976,0,98011,47.7364,-122.193,1460,8520
8648220270,20150414T000000,3,1.75,1260,9600,1,N,0,4,7,1260,0,1988,0,98042,47.3592,-122.076,1640,9946
7574910860,20140811T000000,4,2.5,2570,50308,1.5,N,0,3,10,2570,0,1993,0,98077,47.7418,-122.039,3420,37891
3224800075,20141124T000000,3,1.75,1420,8738,1,N,0,4,7,1420,0,1966,0,98002,47.3113,-122.207,1660,8738
3329530200,20140910T000000,3,2,1410,8384,1,N,0,3,7,1410,0,1985,0,98001,47.3315,-122.263,1410,9205
8594400370,20150205T000000,3,2.25,1560,35026,1,N,0,3,7,1290,270,1985,0,98092,47.3023,-122.069,1660,35160
2301400640,20140717T000000,4,2,2330,5000,1.5,N,0,5,7,1720,610,1925,0,98117,47.6804,-122.358,2090,5000
65000400,20141022T000000,4,3,1490,6766,1.5,N,1,5,7,1490,0,1915,0,98136,47.5446,-122.382,1990,6526
8820901670,20140811T000000,5,3.5,4390,10140,2,N,0,3,9,3350,1040,2005,0,98125,47.7174,-122.282,2010,8400
8712100575,20140828T000000,5,2.5,2750,5589,1.5,N,0,5,9,1840,910,1910,0,98112,47.6364,-122.3,1460,4250
7708300140,20150306T000000,3,1,2430,10720,1,N,0,3,7,2430,0,1977,0,98045,47.4895,-121.787,1660,11560
4139430340,20141015T000000,3,2.5,3680,13384,2,N,0,3,10,3680,0,1994,0,98006,47.5484,-122.119,3600,11306
3812400070,20150506T000000,5,1,1410,6750,1.5,N,0,3,6,1410,0,1929,0,98118,47.5453,-122.278,1360,6750
9455200445,20150325T000000,3,1.75,1330,6743,1,N,0,3,8,1330,0,1958,2002,98125,47.7012,-122.286,2600,7350
6203000160,20140716T000000,3,1,1490,10650,1,N,0,3,7,1150,340,1963,0,98033,47.663,-122.178,1730,9800
5489200435,20140904T000000,4,3,2670,5000,2,N,2,3,7,2670,0,1916,1978,98126,47.5784,-122.377,2300,5000
510002065,20150323T000000,4,1,1980,4560,1.5,N,0,3,7,1980,0,1920,0,98103,47.6606,-122.331,1810,3245
7715800570,20150413T000000,3,2,1010,7380,1,N,0,3,7,1010,0,1982,0,98074,47.6273,-122.062,1650,9030
4298100070,20140528T000000,4,2.5,2740,43101,2,N,0,3,9,2740,0,1993,0,98077,47.7649,-122.049,2740,33447
1455100116,20150202T000000,3,1.25,1510,13737,1,N,3,4,6,810,700,1961,0,98125,47.7289,-122.283,2560,10202
1703050200,20140806T000000,4,2.5,2620,5450,2,N,0,3,9,2620,0,2001,0,98074,47.6301,-122.019,2590,5371
100600860,20150324T000000,3,1.75,1050,7854,1,N,0,4,7,1050,0,1975,0,98023,47.3011,-122.369,1360,7668
421049116,20150121T000000,3,1,1280,8712,1,N,0,4,7,1280,0,1956,0,98003,47.3298,-122.297,1420,8800
1862400132,20140916T000000,2,1,930,5400,1,N,0,3,7,930,0,1952,0,98117,47.6971,-122.372,1050,5400
3904910320,20150225T000000,3,2.25,1670,5004,2,N,0,3,8,1670,0,1987,0,98029,47.5688,-122.017,1850,5276
3226049270,20150304T000000,4,2.5,2160,8158,1,N,0,4,8,1660,500,1952,0,98115,47.6948,-122.328,1520,7208
1455600030,20150108T000000,4,2,2780,11583,1,N,3,3,8,1190,1590,1955,0,98125,47.7293,-122.284,2580,10241
5559600140,20150505T000000,3,2,1490,7651,1,N,0,3,7,1490,0,1988,0,98003,47.3211,-122.325,1590,7795
7437100570,20140821T000000,4,2.5,1860,6325,2,N,0,4,7,1860,0,1991,0,98038,47.3492,-122.03,1860,6449
3131200640,20150427T000000,4,2,1830,4590,2,N,0,3,8,1830,0,1908,0,98105,47.6593,-122.327,1650,4590
1254200075,20140509T000000,4,1.75,1750,5500,1.5,N,0,5,7,1050,700,1926,0,98117,47.6802,-122.388,1640,5500
7214820030,20141212T000000,3,1.75,2020,8970,1,N,0,4,7,1180,840,1981,0,98072,47.7571,-122.145,2140,8008
2025700860,20150414T000000,3,2.25,1370,6000,2,N,0,4,7,1370,0,1992,0,98038,47.3484,-122.033,1370,6200
37000335,20140814T000000,3,1.5,1480,7749,1,N,0,5,7,1480,0,1960,0,98126,47.5144,-122.379,1140,5320
2224700136,20150122T000000,4,1,1300,8400,1.5,N,0,4,7,1300,0,1953,0,98133,47.7612,-122.332,1330,8400
7697920160,20140515T000000,3,1.75,1490,6930,1,N,0,4,7,1490,0,1990,0,98030,47.3682,-122.179,1880,6861
1370804430,20150305T000000,2,1,1380,5484,1,N,0,3,8,1030,350,1947,0,98199,47.6382,-122.399,1380,5347
2267000160,20141020T000000,4,2,1190,8190,1.5,N,0,3,7,1190,0,1945,0,98117,47.6908,-122.397,1190,1567
8682231170,20150429T000000,2,2,1920,6045,1,N,0,3,8,1920,0,2003,0,98053,47.7107,-122.031,1670,5200
2877101031,20140702T000000,3,1.75,1540,3000,1,N,2,3,7,770,770,1920,0,98117,47.6769,-122.36,1420,4200
2892600016,20150317T000000,2,1,820,8860,1,N,0,3,6,820,0,1950,0,98055,47.452,-122.19,1660,15375
1762600260,20140522T000000,4,3.25,3440,35021,2,N,0,3,10,3440,0,1983,0,98033,47.6476,-122.184,3440,35021
8127700445,20140716T000000,3,1.75,1670,5375,1,N,0,3,7,1270,400,1952,0,98199,47.6416,-122.397,1460,6125
7203220260,20140716T000000,5,3.25,4475,6642,2,N,0,3,9,4475,0,2014,0,98053,47.6849,-122.018,3720,6633
809001070,20150123T000000,3,1,1520,2500,1.5,N,0,3,8,1520,0,1912,0,98109,47.6347,-122.352,1880,3600
2485000202,20150410T000000,3,2.5,2380,16080,1,N,2,4,9,1340,1040,1964,0,98136,47.5262,-122.386,2560,10070
6099400030,20150114T000000,3,1.75,2300,41900,1,N,0,4,8,1310,990,1939,0,98168,47.477,-122.292,1160,8547
390100060,20150421T000000,3,1,1040,7541,1,N,0,3,6,1040,0,1951,0,98133,47.7565,-122.339,1140,6100
7888400560,20141002T000000,4,2.75,1810,8677,1.5,N,0,3,7,1810,0,1962,0,98198,47.3668,-122.31,1740,8677
6114600030,20140520T000000,4,3,2690,28300,1,N,0,3,8,2690,0,1954,1999,98166,47.4458,-122.343,2820,27100
2484200171,20140714T000000,4,1.5,2810,7140,1,N,2,3,8,1490,1320,1954,0,98136,47.5252,-122.382,2240,6825
1788700160,20150220T000000,3,1,1260,8378,1,N,0,4,6,840,420,1959,1977,98023,47.3274,-122.348,1140,8496
3276930270,20150425T000000,4,2.5,2910,35679,2,N,0,4,9,2910,0,1987,0,98075,47.5859,-121.991,2720,36728
255520260,20150324T000000,5,3.75,3570,14648,2,N,0,3,9,3570,0,2005,0,98019,47.7377,-121.974,3160,7882
3343900326,20150311T000000,4,3.5,3710,10400,2,N,0,3,8,2290,1420,2002,0,98056,47.5041,-122.186,1720,4276
7237501180,20140625T000000,4,1.75,3990,13470,2,N,0,3,11,3990,0,2006,0,98059,47.5305,-122.131,5790,13709
5332200550,20150325T000000,3,1,1380,4000,1.5,N,0,3,7,1380,0,1910,0,98112,47.6261,-122.296,1690,4000
9352900695,20140922T000000,3,1,1480,5670,1,N,0,3,6,780,700,1944,0,98106,47.5175,-122.36,760,5040
3324069070,20140707T000000,2,1,1190,27007,1,N,0,4,5,1190,0,1910,0,98027,47.524,-122.04,1730,12632
8062900070,20150213T000000,5,1.5,2550,6300,1,N,0,4,7,1560,990,1959,0,98056,47.5014,-122.172,1380,6300
2475201180,20150206T000000,3,2.5,1560,4100,2,N,0,3,7,1560,0,1985,0,98055,47.4733,-122.189,1660,4400
200510060,20141231T000000,3,2.5,2570,9487,2,N,3,3,9,2570,0,1989,0,98011,47.7408,-122.216,2490,9898
3320000810,20150224T000000,5,2,1680,3240,1,N,0,3,5,840,840,1906,0,98144,47.5965,-122.311,1380,1260
5112800421,20140723T000000,4,2,1440,7950,1,N,0,5,6,1440,0,1962,0,98058,47.4517,-122.082,1530,20037
3421079032,20150217T000000,1,0,670,43377,1,N,0,3,3,670,0,1966,0,98022,47.2638,-121.906,1160,42882
7137960030,20150309T000000,3,2.5,1830,6162,2,N,0,3,8,1830,0,1994,0,98092,47.3291,-122.17,1860,7017
3797001920,20140702T000000,2,1,700,3000,1,N,0,4,6,700,0,1918,0,98103,47.6846,-122.346,1560,4500
3901100055,20141222T000000,3,1.75,1010,8580,1,N,0,3,7,1010,0,1961,0,98033,47.6703,-122.174,1500,8580
3876100320,20140905T000000,6,4.5,2940,7500,1.5,N,0,4,8,2940,0,1966,0,98034,47.7208,-122.182,2010,7500
4388000140,20140729T000000,3,1,1070,6440,1,N,0,4,7,1070,0,1971,0,98023,47.318600000000004,-122.373,1190,6532
1117200390,20140507T000000,4,4,4460,103382,2,N,0,3,11,4460,0,2001,0,98053,47.634,-121.997,3470,88519
2767601375,20140821T000000,3,2,1500,2500,2,N,0,3,8,1500,0,2002,0,98107,47.6748,-122.385,1550,5000
3334000055,20150429T000000,2,1.75,1280,7110,1,N,0,4,7,1000,280,1955,0,98118,47.5569,-122.273,1550,6835
7893800335,20150430T000000,4,3.25,3380,7500,2,N,3,3,7,2420,960,1990,0,98198,47.4092,-122.33,1920,7500
3586500700,20140709T000000,4,2.75,2910,18700,1,N,0,3,9,2210,700,1957,1995,98177,47.7557,-122.368,2420,26140
1224069074,20140806T000000,4,2.5,3300,101930,2,N,0,4,10,3300,0,1991,0,98029,47.576,-121.976,2880,213879
7625700935,20140605T000000,3,3.5,3250,6000,2,N,0,3,10,2500,750,2001,0,98136,47.5533,-122.391,1650,6000
1023059324,20140623T000000,3,1,1170,11100,1,N,0,4,6,1170,0,1968,0,98059,47.4954,-122.164,2080,8481
7011201245,20141107T000000,3,1,1270,3600,1.5,N,0,3,7,1270,0,1906,0,98119,47.6368,-122.37,1710,3600
2112700030,20141126T000000,5,2.75,1540,4000,1,N,0,3,7,1140,400,1990,0,98106,47.533,-122.354,1630,4000
5561400340,20140605T000000,4,3.75,4610,40202,1,N,0,4,10,2500,2110,1980,0,98027,47.4599,-122,3050,41056
2770606685,20140813T000000,3,1,1170,4400,1,N,0,3,7,870,300,1951,0,98199,47.6584,-122.391,1240,4400
6321000045,20141222T000000,5,3.25,4110,7920,2,N,3,3,9,3150,960,1921,0,98122,47.617,-122.282,3890,7800
4401150070,20140623T000000,3,2.5,2280,7417,2,N,0,3,8,2280,0,1998,0,98001,47.3557,-122.278,2370,6443
3331000070,20140606T000000,4,2.5,2820,6180,2,N,0,3,9,2050,770,2013,0,98118,47.5529,-122.281,1390,4635
5249800729,20150330T000000,6,3.5,3000,6320,2,N,2,3,8,2400,600,1969,0,98118,47.562,-122.279,1720,6360
5166700055,20150504T000000,4,2.75,2340,6350,1,N,0,4,7,1310,1030,1974,0,98126,47.5559,-122.379,2020,6350
7227802030,20140623T000000,7,3,2800,9569,1,N,2,3,7,1400,1400,1963,0,98056,47.5102,-122.183,2150,7333
226059078,20150227T000000,2,1,1840,81892,1,N,0,3,6,1840,0,1955,0,98072,47.7694,-122.124,2550,40089
8682281170,20141113T000000,2,1.75,1510,6852,1,N,0,3,8,1510,0,2005,0,98053,47.7073,-122.012,1510,5912
3449500135,20140625T000000,3,1,1270,7566,1,N,0,4,7,1270,0,1958,0,98056,47.5074,-122.175,1780,7520
4310701600,20141113T000000,3,2.5,1240,1115,3,N,0,3,8,1240,0,2003,0,98103,47.6985,-122.34,1410,1355
2919702075,20140925T000000,3,1.75,1620,3360,1,N,0,5,7,980,640,1927,0,98117,47.6886,-122.361,1400,3840
8079030350,20140910T000000,3,2.5,2420,9592,2,N,0,3,8,1780,640,1993,0,98059,47.5093,-122.153,2420,9145
567000392,20141103T000000,2,2,920,1201,2,N,0,3,8,800,120,2009,0,98144,47.5926,-122.295,1150,1161
7955030060,20150326T000000,3,1,1250,17380,1,N,0,4,7,1250,0,1970,0,98072,47.7502,-122.108,1410,18200
8964800445,20150209T000000,3,3.5,3110,14872,1,N,0,3,10,3110,0,2003,0,98004,47.6178,-122.209,3110,12433
1402600570,20150113T000000,3,2.25,1580,6561,1,N,0,3,8,1200,380,1981,0,98058,47.4394,-122.14,1710,7241
2025760160,20140703T000000,4,4.25,4930,25714,2,N,0,3,12,4930,0,2005,0,98092,47.3069,-122.148,3620,23035
2492200435,20140606T000000,2,1.5,1490,4080,1,N,0,3,7,930,560,1956,0,98126,47.5344,-122.381,1320,4080
6392001670,20140611T000000,4,2,1680,5000,1,N,0,3,7,980,700,1950,0,98115,47.6858,-122.286,1680,6000
2026049155,20150320T000000,3,1.75,1680,8648,1,N,0,4,7,1680,0,1963,0,98133,47.7338,-122.332,1290,8147
2878600200,20140508T000000,3,1,1670,4080,1,N,0,3,7,1170,500,1967,0,98115,47.6899,-122.321,1560,4080
766000240,20140915T000000,4,2,2220,14120,1,N,0,3,7,1200,1020,1966,0,98042,47.361,-122.116,1300,9709
1683600240,20150320T000000,3,1.75,1650,8073,1,N,0,3,7,1100,550,1980,0,98092,47.3187,-122.182,1280,8073
1962200036,20140819T000000,3,1.75,1620,1325,2.5,N,0,3,9,1430,190,2005,0,98102,47.6498,-122.321,1750,1572
4337000160,20150127T000000,2,1,830,7590,1,N,0,2,6,830,0,1943,0,98166,47.4784,-122.335,980,7590
573000685,20140717T000000,2,1.75,1550,6000,1,N,1,3,7,1550,0,1920,0,98199,47.6712,-122.409,2360,6000
7234600796,20141126T000000,2,1.75,1850,2530,2.5,N,0,4,7,1850,0,1903,0,98122,47.6106,-122.31,1500,1795
5104450070,20150309T000000,4,2.25,2730,7506,2,N,0,4,8,2730,0,1987,0,98058,47.4627,-122.152,2390,8015
4139440830,20140603T000000,5,2.75,3040,10257,2,N,0,3,10,3040,0,1993,0,98006,47.5531,-122.119,2860,9327
8731982190,20140618T000000,3,2.25,1720,9000,1,N,0,4,8,1320,400,1969,0,98023,47.3191,-122.383,1930,8000
7234600786,20140511T000000,4,2.5,2160,5298,2.5,N,0,4,9,2160,0,1902,0,98122,47.6106,-122.31,1720,2283
2423059104,20141008T000000,3,2,1970,79714,1,N,0,3,7,1070,900,1979,0,98058,47.4674,-122.107,1890,36626
6844703240,20140702T000000,3,2.5,3280,10302,1,N,0,3,10,1680,1600,1970,0,98115,47.6948,-122.286,1550,6300
3526039116,20141118T000000,3,1.75,2000,6130,1,N,0,4,8,1120,880,1951,0,98117,47.6925,-122.388,2140,7150
6821600390,20150108T000000,3,2,2310,6000,2,N,1,4,9,1560,750,1926,0,98199,47.648,-122.395,2000,6000
7222000393,20140703T000000,3,1,1440,11250,1,N,0,3,7,1440,0,1967,0,98055,47.4627,-122.213,2200,11250
3295950240,20140905T000000,3,2.5,1981,5700,2,N,0,3,8,1981,0,2010,0,98030,47.3668,-122.178,1981,5894
3905000340,20140724T000000,4,2.5,2440,10049,2,N,0,4,9,2440,0,1989,0,98029,47.5744,-121.993,2820,8484
7812800310,20140625T000000,2,1,1120,5650,1,N,0,3,6,1120,0,1944,0,98178,47.4979,-122.241,1270,6875
922069139,20150414T000000,2,1,1550,15250,1.5,N,0,5,7,1550,0,1920,0,98038,47.407,-122.045,1520,34929
3902300350,20140806T000000,4,2.25,2390,8858,1,N,0,4,8,1740,650,1979,0,98033,47.6925,-122.184,2240,8858
2592210160,20140805T000000,3,2.5,2120,9307,2,N,0,4,9,2120,0,1984,0,98006,47.5477,-122.141,2290,11524
616000160,20141210T000000,3,2,1770,14400,1,N,0,4,8,1770,0,1959,0,98166,47.415,-122.337,1900,14400
2710600070,20150204T000000,2,1,1050,5671,1,N,0,3,7,850,200,1949,0,98115,47.6767,-122.286,1850,5243
37000435,20150214T000000,2,1,1130,5070,1,N,0,4,7,1130,0,1955,0,98146,47.5141,-122.377,860,6300
5631500254,20141007T000000,4,2.5,2403,6172,2,N,0,3,9,2403,0,1999,0,98028,47.7361,-122.234,2380,6075
8567300140,20140723T000000,4,2.75,3410,35040,2,N,0,3,9,3410,0,1984,0,98038,47.4054,-122.03,2580,37263
5089700260,20140812T000000,4,2.25,2100,8050,2,N,0,3,8,2100,0,1978,0,98055,47.4391,-122.193,2190,7700
2171400218,20150416T000000,4,1.5,1280,8000,1,N,0,3,6,1280,0,1960,0,98178,47.4949,-122.255,1420,8211
952000055,20150206T000000,3,1,1500,5750,1.5,N,0,4,7,1050,450,1927,0,98126,47.5677,-122.376,1500,5060
8073000550,20150415T000000,4,3.75,3190,17186,2,Y,4,3,10,3190,0,1999,0,98178,47.5115,-122.246,2290,13496
1370801331,20140804T000000,4,2.5,4040,9630,1,N,3,4,9,2020,2020,1951,0,98199,47.6408,-122.41,3160,8025
3500100226,20141229T000000,2,1,920,8612,1,N,0,5,7,920,0,1947,0,98155,47.734,-122.301,1500,7956
2481630070,20150128T000000,4,3,3180,80837,2,N,0,3,11,3180,0,1985,0,98072,47.7336,-122.134,3180,38715
133000135,20141120T000000,4,1.75,1990,18900,2,N,0,4,7,1870,120,1929,0,98168,47.5131,-122.313,1710,12400
4473400045,20140826T000000,3,2,2040,5600,1,N,1,5,7,1120,920,1954,0,98144,47.5959,-122.293,2120,4958
9413600350,20140829T000000,3,1.75,2170,12220,1,N,0,5,8,2170,0,1965,0,98033,47.6537,-122.195,1980,9000
7431500341,20150424T000000,3,2.5,3600,21399,1,N,3,3,9,2310,1290,1950,2007,98008,47.6191,-122.099,2830,17559
5694000710,20141107T000000,3,1,1760,3000,1.5,N,0,1,6,1760,0,1900,0,98103,47.6598,-122.348,1320,1266
8907500070,20150413T000000,5,5,8000,23985,2,N,4,3,12,6720,1280,2009,0,98004,47.6232,-122.22,4600,21750
6880200030,20150410T000000,3,1.75,1860,7881,1,N,0,3,7,1160,700,1986,0,98198,47.3855,-122.322,1490,7527
7227501170,20140626T000000,4,2,1330,5926,1,N,0,4,5,1330,0,1942,0,98056,47.496,-122.19,1150,5485
6021501920,20140627T000000,3,2.25,2400,5300,1.5,N,0,4,7,1250,1150,1939,0,98117,47.6876,-122.384,1540,4800
5457300703,20150320T000000,3,1,1500,2555,2,N,2,3,7,1500,0,1910,0,98109,47.627,-122.353,1820,2555
7935000125,20140605T000000,3,1,1050,7500,1,N,0,3,6,1050,0,1900,0,98136,47.5473,-122.396,1380,7500
2523039239,20140530T000000,3,1.75,1050,5850,1,N,0,3,7,1050,0,1980,0,98166,47.4574,-122.358,1220,8880
2724069070,20150220T000000,4,2,1540,17859,1,N,0,3,6,1540,0,1964,0,98027,47.5326,-122.032,1390,9688
2413301070,20150324T000000,4,2.25,2100,8075,2,N,0,3,8,2100,0,1978,0,98003,47.3251,-122.329,2100,7464
2412600030,20140623T000000,6,3,2180,7956,2,N,0,3,7,2180,0,1980,0,98003,47.3054,-122.305,2214,7684
3395800295,20140711T000000,2,1,1030,8786,1,N,0,3,6,1030,0,1956,0,98146,47.4814,-122.341,1480,8121
9264960560,20141001T000000,3,2.5,2690,8577,2,N,0,3,9,2690,0,1987,0,98023,47.3026,-122.351,2570,8066
2771601940,20150504T000000,3,1,2280,4600,1,N,2,3,8,1250,1030,1936,0,98119,47.6378,-122.372,1910,4000
2214800270,20140925T000000,4,2.5,2770,7000,1,N,0,4,7,1940,830,1979,0,98001,47.3396,-122.256,2140,7684
8562890560,20140626T000000,4,3,3060,5000,2,N,0,3,8,3060,0,2001,0,98042,47.3786,-122.126,3060,5668
8121500060,20140807T000000,4,2.25,2460,40635,1,N,0,5,8,2460,0,1968,0,98053,47.6627,-122.032,2250,40635
4188000640,20140911T000000,4,2.5,2540,28563,1,N,0,3,10,2540,0,1984,0,98052,47.7185,-122.114,2790,20301
3629920830,20150506T000000,4,2.5,3260,5608,2,N,0,3,9,3260,0,2003,0,98029,47.5453,-121.995,3010,5608
4444800045,20150420T000000,4,1.75,1620,7560,1,N,3,4,7,1380,240,1947,0,98117,47.6981,-122.4,2170,8650
3425059222,20141124T000000,6,3.5,6563,32670,2,N,0,3,10,5153,1410,2002,0,98005,47.6078,-122.157,2610,22651
5126900310,20150325T000000,2,1,1100,7200,1,N,0,4,6,1100,0,1944,0,98058,47.4752,-122.172,1390,7200
8816400885,20141008T000000,4,1.75,1640,1480,1,N,0,4,7,820,820,1912,0,98105,47.6684,-122.314,1420,2342
7852160070,20150105T000000,5,3.75,4210,14599,2,N,3,3,10,4210,0,2004,0,98065,47.5364,-121.858,3950,13591
7214700160,20140509T000000,3,3,2480,45302,1,N,0,4,8,1620,860,1976,0,98077,47.7591,-122.073,1260,14100
2483700160,20140917T000000,3,1.5,1590,7080,1,N,2,3,8,1310,280,1952,0,98136,47.5244,-122.386,2080,7200
1972201820,20141016T000000,4,2,2130,2620,1.5,N,0,5,7,1650,480,1919,0,98103,47.6515,-122.346,1330,2719
7932000041,20150512T000000,2,2.5,3090,47044,1,N,0,4,10,2250,840,1979,0,98058,47.4291,-122.177,1860,62829
1545804460,20150401T000000,3,1.75,1530,9362,1,N,0,3,7,1530,0,1987,0,98038,47.3643,-122.049,1480,8125
934300140,20150323T000000,4,1.5,2000,6778,1,N,0,4,7,1170,830,1962,0,98198,47.3708,-122.311,1940,7531
7888000390,20150401T000000,3,1,1060,7473,1,N,0,3,7,1060,0,1959,0,98198,47.3699,-122.309,1320,7912
2960900045,20140718T000000,3,1.75,2330,6000,1.5,N,0,4,7,1630,700,1940,0,98126,47.5765,-122.378,1600,4000
7972600765,20140625T000000,4,1,1530,8890,1,N,0,3,7,980,550,1925,0,98106,47.5308,-122.35,1100,5203
8964800370,20141022T000000,3,1.5,1850,10572,1,N,0,4,8,1850,0,1953,0,98004,47.6194,-122.208,3030,12752
4221270340,20150327T000000,3,2.5,2320,4721,2,N,0,3,8,2320,0,2004,0,98075,47.591,-122.017,2250,4356
7177300575,20140903T000000,4,1,1420,6000,1.5,N,0,3,7,1420,0,1950,0,98115,47.6844,-122.302,1420,6180
3333002440,20140604T000000,3,1,1070,7140,1,N,0,3,7,1070,0,1989,0,98118,47.5427,-122.288,1390,2374
2130702205,20150406T000000,3,1.75,1790,7123,1,N,0,3,7,1790,0,1913,1995,98019,47.7429,-121.981,1660,8128
2125049139,20140806T000000,3,2.5,2500,7746,2,N,0,4,10,1910,590,1993,0,98112,47.6393,-122.311,2480,5099
7960100260,20140701T000000,3,2,1270,3600,1,N,0,3,7,1270,0,1963,0,98122,47.6099,-122.297,1660,3600
7625700012,20141202T000000,3,2.75,1250,1655,2,N,0,3,7,830,420,2006,0,98136,47.5554,-122.382,1520,3001
9485950310,20141003T000000,4,3.25,5450,37058,1.5,N,0,5,9,5450,0,1984,0,98042,47.351,-122.087,2800,35716
7129300935,20141105T000000,3,1.75,2380,5650,1,N,2,4,8,1190,1190,1956,0,98118,47.5119,-122.255,2350,6554
9542000030,20140722T000000,4,2.5,2380,12573,1,N,0,4,9,2380,0,1963,0,98005,47.5984,-122.176,2900,10700
3787000140,20140901T000000,3,2.25,1780,9969,1,N,0,3,8,1450,330,1985,0,98034,47.7286,-122.168,1950,7974
646910030,20141104T000000,3,2.5,1650,2807,2,N,0,3,7,1650,0,2004,0,98055,47.4328,-122.196,1460,1875
7549802030,20141104T000000,4,1.75,1850,6480,1,N,0,4,7,1120,730,1958,0,98108,47.5525,-122.313,1610,5040
1898200030,20140922T000000,4,2.5,2240,9701,2,N,0,3,9,2240,0,1989,0,98023,47.3086,-122.392,2240,9410
65000260,20140820T000000,3,2.5,3370,6550,2,N,2,4,8,2840,530,1912,2001,98126,47.5442,-122.38,1500,6550
2005300140,20150330T000000,4,2,2340,10507,1.5,N,0,4,6,2340,0,1959,0,98030,47.3578,-122.178,990,10507
2249500059,20150107T000000,3,2,1810,2159,1,N,0,3,7,1010,800,1922,0,98109,47.6273,-122.345,1810,2159
1785500132,20141118T000000,3,1,1020,7650,1,N,0,3,7,1020,0,1940,0,98133,47.7198,-122.352,1440,7650
9550202010,20140710T000000,6,2.75,2980,5000,1.5,N,0,3,7,2480,500,1916,0,98103,47.6684,-122.331,1470,5000
4022902505,20140731T000000,3,2.25,2220,9800,2,N,0,3,8,2220,0,1987,0,98155,47.7635,-122.286,2420,10232
8680100030,20140521T000000,3,1.75,2000,9416,1,N,0,4,6,2000,0,1961,0,98033,47.697,-122.175,1440,9555
424069264,20140522T000000,4,2.5,2930,18199,2,N,0,3,9,2930,0,1998,0,98075,47.5937,-122.047,2930,33976
6190701146,20150415T000000,6,2.5,1880,14350,1,N,0,5,7,1640,240,1955,0,98133,47.7556,-122.352,1510,9840
1020069017,20150327T000000,4,1,1300,1651359,1,N,3,4,6,1300,0,1920,0,98022,47.2313,-122.023,2560,425581
5450900140,20140508T000000,5,3,3040,9601,1,N,0,5,9,1970,1070,1968,0,98040,47.5562,-122.22,3180,12390
7230000350,20140909T000000,3,1.75,1830,51836,1,N,0,4,7,1430,400,1966,0,98059,47.4774,-122.098,1320,51400
8731900340,20140623T000000,3,1.75,1760,7482,1,N,0,4,8,1760,0,1966,0,98023,47.3129,-122.369,2000,7500
5088500310,20150312T000000,3,2,2660,16677,1,N,0,3,9,2210,450,1990,0,98038,47.3689,-122.055,2660,11355
7883603750,20141209T000000,3,1.75,1400,6000,1,N,0,4,7,700,700,1919,0,98108,47.5283,-122.321,1030,6000
4309720160,20141107T000000,3,2.5,2930,33981,2,N,2,3,9,2930,0,2000,0,98059,47.5151,-122.12,3720,35230
5561401260,20141014T000000,4,2.25,3320,53392,2,N,0,4,8,2000,1320,1986,0,98027,47.4724,-122.014,3230,43129
3295610350,20150323T000000,5,2.75,3430,15119,2,N,0,3,10,3430,0,1998,0,98075,47.5678,-122.032,3430,12045
1592000260,20150217T000000,3,2.25,2240,9314,2,N,0,3,9,2240,0,1984,0,98074,47.6216,-122.032,2240,9314
8670000060,20140827T000000,4,2.5,2710,12138,1,N,0,3,8,1700,1010,1968,0,98155,47.7657,-122.29,2390,10052
1951700700,20140605T000000,4,2.25,2210,7665,2,N,0,4,8,2210,0,1968,0,98006,47.5424,-122.168,1960,7903
9521101221,20140519T000000,4,2,1690,3250,1.5,N,0,3,7,1550,140,1901,0,98103,47.6637,-122.346,1620,3250
2721600125,20150205T000000,5,2.75,2560,5618,1.5,N,2,3,8,2220,340,1923,0,98109,47.6416,-122.355,2740,4000
625059051,20140903T000000,4,2.25,4370,22863,2.5,N,3,4,10,3670,700,1907,1994,98033,47.6878,-122.215,2980,22863
2113700060,20141014T000000,4,2.5,2350,3904,2.5,N,0,3,7,2350,0,1999,0,98106,47.5305,-122.351,1120,4000
7016100570,20141201T000000,4,2.5,3160,7210,1,N,0,4,7,1880,1280,1969,0,98034,47.7368,-122.183,2070,7560
8911000030,20141210T000000,3,1,1240,5400,1,N,0,4,7,1060,180,1940,0,98133,47.7115,-122.355,1429,5400
2481630200,20140614T000000,4,2.5,2960,41656,2,N,0,3,10,2960,0,1985,0,98072,47.7319,-122.132,3900,35104
8598900125,20150406T000000,3,1.75,1530,8028,1,N,0,3,7,1200,330,1967,0,98177,47.7768,-122.361,1530,8028
2770606602,20150305T000000,3,1.75,2040,5775,1,N,0,3,7,1410,630,1958,0,98199,47.6592,-122.393,1360,4400
984220370,20150326T000000,4,2.25,2090,8941,2,N,0,3,7,2090,0,1975,0,98058,47.4332,-122.167,1890,7946
6819100310,20150414T000000,4,3,2420,4800,1.5,N,0,3,7,1520,900,1919,0,98119,47.6453,-122.358,1090,3800
5312100060,20141111T000000,4,2.5,2200,3141,2,N,0,3,7,2060,140,1994,0,98144,47.5726,-122.305,1660,3175
